work_id,year,num_authors,author_ids,citations,is_oa,has_grant,issn,quartile,journal_name
W2912654919,2018,100,"A5103004731,A5030954659,A5102838811,A5053204143,A5022331752,A5032253107,A5039134870,A5081409858,A5049872980,A5004128917,A5015334869,A5002323246,A5089350918,A5012390350,A5051187862,A5013185881,A5014846631,A5112068167,A5015436967,A5029598497,A5059763902,A5053699466,A5075629581,A5025832040,A5089232733,A5028307745,A5002975639,A5031989146,A5062088836,A5007447653,A5028948429,A5054428913,A5073195032,A5001428430,A5006826658,A5102714914,A5115959277,A5100693052,A5004513221,A5042862791,A5004409906,A5065330767,A5070575670,A5074539440,A5103059135,A5047490642,A5059448504,A5032637717,A5035907008,A5009474972,A5061878115,A5101711502,A5050184537,A5032672163,A5010826389,A5084483965,A5028043034,A5029961086,A5033522829,A5026413767,A5110906605,A5012659389,A5068032683,A5078832673,A5039387424,A5026555669,A5110888093,A5076580271,A5082114554,A5015796792,A5060526840,A5021618909,A5009283382,A5017111010,A5008064001,A5000535250,A5011663896,A5059642385,A5007517607,A5010206657,A5051651418,A5044523693,A5045499794,A5072019647,A5090932299,A5051317373,A5105840331,A5066643095,A5030415994,A5072822499,A5060925387,A5088170125,A5025988070,A5041070370,A5005690825,A5031801244,A5074305036,A5084005100,A5108825692,A5020735021",11607,True,False,01406736,Q1,The Lancet
W2155628349,2015,5,"A5032877474,A5067477017,A5089103645,A5038335924,A5029893038",11533,True,False,13674803,Q1,Bioinformatics
W2963420686,2019,5,"A5100679575,A5108393212,A5102018867,A5101767499,A5013119881",11524,True,True,01628828,Q1,IEEE Transactions on Pattern Analysis and Machine Intelligence
W2163710303,2014,100,"A5107896689,A5105974687,A5013650036,A5020811309,A5067637394,A5039140290,A5009638750,A5023585266,A5022331752,A5012390350,A5044888998,A5112068167,A5022723375,A5067357766,A5033246400,A5079694821,A5100680450,A5017879318,A5078832673,A5110888093,A5000535250,A5072175850,A5033911261,A5088459011,A5063906396,A5031009188,A5038109773,A5085837588,A5080693617,A5081221311,A5023059768,A5005843863,A5108806687,A5082383024,A5019689738,A5103040831,A5046431320,A5042694620,A5032344410,A5091864668,A5109055704,A5089768281,A5035870050,A5113656294,A5052615582,A5108084990,A5107973303,A5065856181,A5100633152,A5028658441,A5031337514,A5014800121,A5090258107,A5068079812,A5031889135,A5111862360,A5106716299,A5075065752,A5108145341,A5031129631,A5074928240,A5055310842,A5044597411,A5065323010,A5082561940,A5080728144,A5001558444,A5016936793,A5059896659,A5088103101,A5100372590,A5061451642,A5110488137,A5018175714,A5077849668,A5005970027,A5109074641,A5033675266,A5100391240,A5100713957,A5115592385,A5047104019,A5023008381,A5086448660,A5107836435,A5025947251,A5014290409,A5008504111,A5083535850,A5108098384,A5011259455,A5058729777,A5107921825,A5107834825,A5013877984,A5037632878,A5090564291,A5073636956,A5008234186,A5061152273",11507,True,False,01406736,Q1,The Lancet
W1480729244,2014,8,"A5115597725,A5115596972,A5043297379,A5100764175,A5007675367,A5100426732,A5066732133,A5102491000",11459,True,False,10159770,Q2,Cerebrovascular Diseases
W2139900098,2014,6,"A5014624205,A5011657531,A5037385603,A5068168518,A5112205490,A5013478654",11436,True,False,14651858,Q1,Cochrane library
W2169961966,2014,4,"A5047300895,A5038095012,A5085633232,A5009198168",11324,True,False,00079235,Q1,CA A Cancer Journal for Clinicians
W2928665623,2019,8,"A5108384814,A5058202820,A5036990605,A5045045734,A5069476576,A5013571436,A5060761396,A5077090198",11251,True,False,20411723,Q1,Nature Communications
W2592929672,2017,9,"A5055697525,A5057937692,A5055531734,A5083631804,A5002905948,A5083441393,A5081003438,A5042982766,A5081715147",11203,True,True,13618415,Q1,Medical Image Analysis
W2290883490,2016,2,"A5091500375,A5063313173",11182,False,False,09659978,Q1,Advances in Engineering Software
W2794480084,2018,5,"A5042529830,A5078971011,A5039402589,A5045393597,A5058180202",11167,True,False,10870156,Q1,Nature Biotechnology
W2157795344,2014,5,"A5112889316,A5004987555,A5051321555,A5060161630,A5084753027",11134,True,False,17560500,Q3,BMC Research Notes
W2789843538,2018,1,A5100338825,11112,True,True,13674803,Q1,Bioinformatics
W2169205464,2015,8,"A5091561305,A5068353058,A5068789733,A5043048253,A5113580052,A5055244038,A5109914479,A5082927689",11062,True,False,17561833,Q1,BMJ
W2804822363,2018,12,"A5039618816,A5028126983,A5059352304,A5053683682,A5090117521,A5060490044,A5010147181,A5034259396,A5031325756,A5086886315,A5057595671,A5049569891",11018,True,False,03051048,Q1,Nucleic Acids Research
W2581082771,2017,7,"A5070015743,A5050104860,A5103091613,A5019417071,A5074834465,A5081185233,A5066710774",11005,True,False,00280836,Q1,Nature
W2045204781,2014,3,"A5046683380,A5103744058,A5026094905",10976,False,False,15487091,Q1,Nature Methods
W3103145119,2020,100,"A5064221962,A5047155247,A5019360202,A5047018985,A5061717074,A5023051838,A5030454460,A5051733624,A5050562889,A5012506346,A5070493940,A5047540997,A5065781964,A5086174915,A5075392500,A5091153242,A5077773401,A5085464473,A5082046729,A5061906525,A5080794898,A5071856444,A5075055543,A5038304150,A5042747703,A5041158660,A5062280718,A5056877945,A5035978609,A5111383725,A5030889135,A5000836300,A5108143968,A5020300027,A5060250810,A5064111710,A5047284138,A5082251695,A5112508473,A5043772949,A5082768249,A5081113003,A5053548745,A5017472276,A5014737071,A5034026451,A5108187927,A5000879886,A5085336567,A5015696190,A5080101869,A5101952856,A5038378109,A5107337616,A5045926623,A5031857977,A5063386505,A5080725117,A5012293647,A5036467725,A5023016526,A5073757397,A5082329359,A5107656958,A5000413092,A5077772424,A5046370866,A5079518059,A5071161265,A5111978415,A5071944294,A5035887854,A5041981647,A5087872218,A5103239502,A5034447662,A5058269883,A5083325189,A5003989273,A5031793291,A5068221391,A5075592571,A5088482647,A5027906774,A5054683366,A5067310483,A5104508990,A5082544018,A5040453994,A5111444558,A5015946177,A5028271020,A5107278968,A5016449779,A5057482475,A5027824085,A5080035112,A5030780570,A5104523076,A5054498122",10959,True,False,15487091,Q1,Nature Methods
W2725897987,2017,6,"A5083192483,A5113635787,A5012200510,A5054452183,A5110676372,A5073549084",10882,True,False,00344257,Q1,Remote Sensing of Environment
W2037496050,2015,8,"A5084129541,A5046986222,A5024655565,A5003058200,A5022508070,A5004365422,A5013062068,A5074822720",10845,False,False,00368075,Q1,Science
W3008443627,2020,3,"A5066854264,A5072771687,A5034284815",10772,True,False,14733099,Q1,The Lancet Infectious Diseases
W2104005232,2015,6,"A5009657521,A5069088537,A5088506462,A5111841539,A5024582577,A5010384159",10715,True,False,10870156,Q1,Nature Biotechnology
W1999167944,2015,18,"A5067048169,A5002634859,A5038584174,A5021342980,A5037225903,A5088690870,A5083285683,A5034039087,A5016530860,A5022096008,A5037095112,A5083109565,A5048366733,A5018062208,A5079560145,A5101990054,A5083797641,A5015853724",10572,True,True,00368075,Q1,Science
W2580792129,2017,45,"A5064309113,A5008531984,A5046838165,A5023858070,A5044992863,A5059631475,A5052358762,A5060145270,A5100672057,A5073390075,A5033747589,A5032852853,A5063049390,A5076115498,A5053969407,A5021366966,A5028159515,A5100607135,A5051026496,A5090824996,A5086558284,A5064987258,A5108519916,A5072663918,A5066817807,A5003032006,A5044785780,A5036417910,A5038719267,A5078596751,A5058359917,A5112739572,A5056145805,A5056706353,A5082036341,A5085159751,A5072466235,A5010041931,A5022358409,A5077859725,A5019652158,A5101449235,A5060445588,A5076062230,A5079959622",10560,True,False,00097322,Q1,Circulation
W2620241325,2017,8,"A5087644493,A5100435747,A5109663612,A5101460518,A5088991285,A5079104533,A5060893289,A5043022302",10544,True,False,10158987,Q2,Cellular Physiology and Biochemistry
W2099085143,2015,6,"A5087979786,A5034374861,A5111880716,A5090617972,A5051460895,A5009193095",10466,True,False,2047217X,Q1,GigaScience
W3164692211,2021,25,"A5014193997,A5063215499,A5070983913,A5065039556,A5014616029,A5042529830,A5001775891,A5088144945,A5034645414,A5091318766,A5078971011,A5084129649,A5045393597,A5025827802,A5021807837,A5085346602,A5003957777,A5110770867,A5055098927,A5070002999,A5084520588,A5080080229,A5005741024,A5039402589,A5058180202",10335,True,True,00928674,Q1,Cell
W3036319615,2020,7,"A5032147441,A5100353637,A5100652543,A5040754192,A5059394081,A5101809817,A5022494657",10309,True,True,17529867,Q1,Molecular Plant
W2897513125,2018,29,"A5010987800,A5073336923,A5102981004,A5090403305,A5014231492,A5015568148,A5100774776,A5031316687,A5072667634,A5088063654,A5010915406,A5010093671,A5001426580,A5071239968,A5072736652,A5073751203,A5039171060,A5012534674,A5009126435,A5015962886,A5024756058,A5016660184,A5012336098,A5017995901,A5027525816,A5028502093,A5082866696,A5056946866,A5076080691",10307,True,False,00020729,Q1,Age and Ageing
W1985987855,2015,9,"A5002498799,A5051179946,A5060605798,A5015367801,A5011099905,A5060508340,A5087416478,A5001873561,A5007420876",10305,True,False,15487091,Q1,Nature Methods
W3008090866,2020,16,"A5101411879,A5054625774,A5046932917,A5045760438,A5024929222,A5100410371,A5061664208,A5047626340,A5101079566,A5047344139,A5100655339,A5100404359,A5010971998,A5059927836,A5029645902,A5100738247",10294,True,False,22132600,Q1,The Lancet Respiratory Medicine
W2950504429,2019,2,"A5054729605,A5045921227",10293,False,False,2159676X,Q1,Qualitative Research in Sport Exercise and Health
W4288079944,2020,100,"A5107856445,A5091142009,A5107906415,A5079989482,A5107906348,A5001955166,A5108142816,A5057067640,A5107918672,A5072489900,A5050839741,A5106522825,A5107843819,A5107906223,A5105787807,A5107909500,A5107906417,A5107868021,A5044139428,A5110674552,A5107828302,A5039994226,A5079021881,A5110739328,A5019781777,A5075149440,A5010727231,A5105085154,A5016230933,A5057524712,A5107828593,A5085233206,A5036727634,A5056088094,A5067911459,A5106522212,A5106522212,A5055284036,A5042584133,A5083099738,A5083099738,A5089218397,A5105841348,A5106458381,A5064471090,A5020427073,A5047869058,A5075381731,A5054837591,A5112583795,A5064171201,A5072209761,A5071657058,A5072685837,A5106523451,A5078016580,A5110246287,A5061198082,A5112150141,A5060002642,A5107902461,A5038193434,A5108735900,A5052489268,A5112579781,A5107999264,A5042132634,A5106628206,A5049175464,A5109478166,A5107902399,A5082611196,A5107870263,A5004381931,A5106496540,A5004231559,A5090589471,A5107899551,A5016391066,A5107918879,A5075106527,A5018161909,A5070714778,A5009631568,A5104478099,A5107909560,A5049536038,A5006221152,A5107536876,A5034399725,A5030206260,A5084643141,A5036717342,A5107828600,A5021838656,A5023596257,A5112676227,A5107828693,A5080085506,A5106483503",10231,True,False,00046361,Q1,Astronomy and Astrophysics
W2146264128,2015,12,"A5090437675,A5033368647,A5035897807,A5048938163,A5005137653,A5007480850,A5081837566,A5108102669,A5008842761,A5113734777,A5012223927,A5005006476",10225,True,False,00284793,Q1,New England Journal of Medicine
W2964849163,2019,5,"A5029419214,A5006480282,A5091197585,A5035846786,A5010384159",10186,True,True,10870156,Q1,Nature Biotechnology
W2214074259,2015,6,"A5058413923,A5083415573,A5033125816,A5000230644,A5077622597,A5017114712",10163,True,False,24054712,Q1,Cell Systems
W2277004004,2018,8,"A5069151214,A5067464504,A5052975894,A5064470324,A5032593836,A5079660535,A5081978650,A5003233395",10108,False,False,01688278,Q1,Journal of Hepatology
W2395611524,2016,3,"A5023786468,A5032863417,A5029105520",10086,True,True,01628828,Q1,IEEE Transactions on Pattern Analysis and Machine Intelligence
W4206677002,2022,100,"A5102733391,A5047366182,A5071100456,A5013897760,A5051137239,A5037933279,A5080787628,A5025763773,A5001365741,A5078527136,A5006174967,A5052831600,A5021643890,A5078676849,A5065735451,A5057804886,A5078122621,A5019601440,A5056533517,A5063947752,A5013613389,A5040869237,A5050954407,A5028641382,A5079007877,A5047377996,A5078711287,A5111288705,A5066689381,A5028534327,A5080066240,A5012257698,A5029815298,A5035938097,A5064669358,A5062909007,A5016162030,A5080491797,A5007968709,A5049798741,A5043378851,A5028856451,A5061880505,A5045421167,A5060159643,A5073444979,A5055542255,A5009887015,A5015102558,A5013061070,A5003040744,A5034097318,A5040539189,A5047646045,A5067172146,A5079914158,A5084317724,A5041313004,A5042828526,A5015958679,A5001360751,A5026490334,A5010452557,A5051145340,A5078871250,A5003538704,A5059142534,A5035046193,A5001883497,A5052240035,A5012559952,A5031889135,A5089515815,A5030902266,A5035868819,A5013398254,A5014668607,A5014630949,A5005159310,A5087822392,A5037370494,A5071540404,A5030769814,A5043191575,A5051365776,A5077667843,A5064818948,A5112541324,A5084154613,A5037150892,A5064718232,A5024508211,A5024775223,A5052103349,A5102771385,A5030410940,A5006942560,A5087875632,A5028227666,A5041775046",10005,True,True,01406736,Q1,The Lancet
W2573377826,2017,6,"A5040683211,A5047292046,A5033999308,A5090008029,A5055238911,A5078810774",9980,True,False,00368075,Q1,Science
W3005235420,2020,7,"A5019880902,A5008754104,A5068432987,A5034699583,A5072977706,A5085983122,A5037983874",9887,True,True,07374038,Q1,Molecular Biology and Evolution
W3012099172,2020,13,"A5018025080,A5079293040,A5053127914,A5084397881,A5084984784,A5003241020,A5045559166,A5037099923,A5022396107,A5056931269,A5052657259,A5084110734,A5035082890",9842,True,True,00284793,Q1,New England Journal of Medicine
W2096173332,2014,14,"A5061581536,A5031818843,A5106122722,A5036688931,A5078528389,A5050318013,A5072338334,A5101750713,A5061383495,A5111977988,A5083798629,A5074309419,A5005772961,A5000334281",9819,True,False,03051048,Q1,Nucleic Acids Research
W2592811885,2017,5,"A5014584023,A5074759984,A5049770701,A5054612687,A5113653378",9794,True,False,15487091,Q1,Nature Methods
W3009506062,2020,7,"A5072923473,A5016890689,A5026623809,A5019315911,A5068463005,A5012133689,A5062759333",9764,True,False,16604601,Q2,International Journal of Environmental Research and Public Health
W2256016639,2016,79,"A5107872178,A5106691485,A5033344556,A5036423566,A5029475781,A5018262531,A5090410236,A5019656474,A5107861365,A5021127068,A5018051251,A5103725974,A5078632163,A5024497692,A5000415188,A5005099088,A5005779176,A5012866328,A5031514900,A5042443600,A5067382528,A5104831885,A5075343690,A5011512882,A5051946088,A5081691479,A5108138160,A5101581051,A5007645205,A5019170764,A5017396611,A5048183424,A5047884631,A5069924504,A5036791650,A5080595259,A5073710029,A5030359300,A5062171528,A5059089739,A5011208400,A5054704814,A5025505813,A5108090009,A5076691105,A5110619262,A5062252445,A5039633463,A5070894257,A5100340817,A5037745068,A5003810507,A5108112914,A5085777947,A5089823209,A5047478353,A5108378152,A5001392592,A5052927105,A5053574652,A5043655881,A5101939212,A5072347906,A5064948585,A5035961257,A5062724268,A5015235673,A5085708490,A5051460895,A5027044353,A5079732116,A5062214008,A5061802355,A5101494462,A5044176155,A5033758288,A5107842018,A5107596541,A5003038390",9737,True,False,00280836,Q1,Nature
W2082704080,2015,19,"A5081850154,A5060591968,A5073405229,A5053516882,A5001775749,A5033502820,A5010394384,A5034710571,A5101773952,A5079926383,A5016466948,A5070529061,A5008036659,A5051770579,A5018096937,A5018185682,A5064422397,A5046297577,A5090621185",9725,True,False,15491277,Q1,PLoS Medicine
W2331128040,2016,3,"A5018875253,A5068504559,A5100450462",9686,False,False,03029743,Q2,Lecture notes in computer science
W3012421327,2020,6,"A5009302956,A5041103166,A5013705693,A5060499295,A5025808265,A5063224846",9629,True,False,01406736,Q1,The Lancet
W2109255472,2015,4,"A5100700361,A5100362465,A5100824251,A5037419606",9623,True,False,01628828,Q1,IEEE Transactions on Pattern Analysis and Machine Intelligence
W2899283552,2018,3,"A5012536010,A5002562845,A5009658255",9592,True,True,00219991,Q1,Journal of Computational Physics
W1803102843,2015,5,"A5000287650,A5037161757,A5083348242,A5054810742,A5023619547",9456,True,False,17502799,Q1,Nature Protocols
W3016535995,2020,27,"A5047393047,A5035326955,A5089445431,A5007506005,A5068193554,A5063407730,A5041158101,A5083278720,A5031782907,A5077525711,A5068158359,A5015741060,A5076417303,A5018619823,A5056539597,A5055487104,A5015315186,A5021180522,A5091194669,A5040471163,A5100335110,A5091757158,A5037238527,A5078646617,A5084514282,A5071517776,A5068492860",9404,True,False,00987484,Q1,JAMA
W3002539152,2020,21,"A5043764643,A5028624613,A5108682199,A5024396216,A5043656890,A5061606852,A5007416766,A5003693832,A5061410042,A5108444927,A5113624777,A5059626534,A5110634742,A5004940633,A5102351942,A5059698138,A5069394692,A5032806661,A5100667083,A5103887589,A5103041962",9395,True,False,01406736,Q1,The Lancet
W2302255633,2016,4,"A5100700361,A5100362465,A5100824251,A5100785015",9390,False,False,03029743,Q2,Lecture notes in computer science
W4292875581,2016,100,"A5018475357,A5107856445,A5105938337,A5107858497,A5079989482,A5107906348,A5108142816,A5057067640,A5111564774,A5107918672,A5105823974,A5050839741,A5108126212,A5063659418,A5068804066,A5057162702,A5107906223,A5105787807,A5065874289,A5110931317,A5103860370,A5107906417,A5107868021,A5044139428,A5075929750,A5107828302,A5039994226,A5079021881,A5071502105,A5019781777,A5084868632,A5010727231,A5107906344,A5079095070,A5105085154,A5016230933,A5107919220,A5041083432,A5060434425,A5105986213,A5057524712,A5107828593,A5114376363,A5036727634,A5050492310,A5056088094,A5051026292,A5107828172,A5111901418,A5067911459,A5019966786,A5106522212,A5107397739,A5026751019,A5042584133,A5086220269,A5083099738,A5107826987,A5038194903,A5107909415,A5108124786,A5089218397,A5108124749,A5025986458,A5106458381,A5039911730,A5047869058,A5075381731,A5000134386,A5064171201,A5107932514,A5072685837,A5078113367,A5078016580,A5046905096,A5061198082,A5112442820,A5060002642,A5107902461,A5038193434,A5066685796,A5052489268,A5112579781,A5110739329,A5107484428,A5054811021,A5048605876,A5114375693,A5042132634,A5107904673,A5114375992,A5049175464,A5109478166,A5107902399,A5107870263,A5107906388,A5114374713,A5071824119,A5017525149,A5107828437",9363,True,False,00046361,Q1,Astronomy and Astrophysics
W2493916176,2017,4,"A5035420035,A5069316249,A5107859338,A5020917394",9321,True,False,2307387X,Q1,Transactions of the Association for Computational Linguistics
W3126081245,2016,3,"A5019884843,A5044421873,A5102869039",9321,True,False,00335533,Q1,The Quarterly Journal of Economics
W3007643904,2020,8,"A5044903467,A5076124894,A5027418526,A5043549502,A5102856722,A5065620648,A5021608465,A5002770448",9284,True,True,00368075,Q1,Science
